Location,LocationID,FilterCategory,DataGroups,TimeFrame,DataFormat,Data,Unit
Alamance,37001,Total,Four or More,2020,Percent,34.1,%
Alamance,37001,Total,One,2021,Percent,22.6,%
Alamance,37001,Total,Two,2021,Percent,11.3,%
Alamance,37001,Total,Three,2021,Percent,16.1,%
Alamance,37001,Total,Four or More,2021,Percent,50,%
Alamance,37001,Total,One,2022,Percent,13.5,%
Alamance,37001,Total,Two,2022,Percent,23.1,%
Alamance,37001,Total,Three,2022,Percent,11.5,%
Alamance,37001,Total,Four or More,2022,Percent,51.9,%
Alamance,37001,Total,One,2023,Percent,20.3,%
Alamance,37001,Total,Two,2023,Percent,25.4,%
Alamance,37001,Total,Three,2023,Percent,20.3,%
Alamance,37001,Total,Four or More,2023,Percent,33.9,%
Alexander,37003,Total,One,2010,Percent,71.4,%
Alexander,37003,Total,Two,2010,Percent,19,%
Alexander,37003,Total,Three,2010,Percent,0,%
Alexander,37003,Total,Four or More,2010,Percent,9.5,%
Alexander,37003,Total,One,2011,Percent,39.1,%
Alexander,37003,Total,Two,2011,Percent,13,%
Alexander,37003,Total,Three,2011,Percent,4.3,%
Alexander,37003,Total,Four or More,2011,Percent,39.1,%
Alexander,37003,Total,One,2012,Percent,13.3,%
Alexander,37003,Total,Two,2012,Percent,16.7,%
Alexander,37003,Total,Three,2012,Percent,26.7,%
Alexander,37003,Total,Four or More,2012,Percent,43.3,%
Alexander,37003,Total,One,2013,Percent,25,%
Alexander,37003,Total,Two,2013,Percent,13.9,%
Alexander,37003,Total,Three,2013,Percent,22.2,%
Alexander,37003,Total,Four or More,2013,Percent,38.9,%
Alexander,37003,Total,One,2014,Percent,25,%
Alexander,37003,Total,Two,2014,Percent,7.1,%
Alexander,37003,Total,Three,2014,Percent,17.9,%
Alexander,37003,Total,Four or More,2014,Percent,46.4,%
Alexander,37003,Total,One,2015,Percent,7.9,%
Alexander,37003,Total,Two,2015,Percent,7.9,%
