Location,LocationID,FilterCategory,DataGroups,TimeFrame,DataFormat,Data,Unit
Pasquotank,37139,Total,Total,2021,Number,30,
Pasquotank,37139,Total,Total,2022,Number,36,
Pasquotank,37139,Total,Total,2023,Number,35,
Pasquotank,37139,Total,Total,2024,Number,35,
Pender,37141,Total,Total,2011,Number,87,
Pender,37141,Total,Total,2012,Number,76,
Pender,37141,Total,Total,2013,Number,66,
Pender,37141,Total,Total,2014,Number,72,
Pender,37141,Total,Total,2015,Number,72,
Pender,37141,Total,Total,2016,Number,79,
Pender,37141,Total,Total,2017,Number,88,
Pender,37141,Total,Total,2018,Number,112,
Pender,37141,Total,Total,2019,Number,121,
Pender,37141,Total,Total,2020,Number,102,
Pender,37141,Total,Total,2021,Number,77,
Pender,37141,Total,Total,2022,Number,58,
Pender,37141,Total,Total,2023,Number,79,
Pender,37141,Total,Total,2024,Number,92,
Perquimans,37143,Total,Total,2011,Number,7,
Perquimans,37143,Total,Total,2012,Number,10,
Perquimans,37143,Total,Total,2013,Number,3,
Perquimans,37143,Total,Total,2014,Number,3,
Perquimans,37143,Total,Total,2015,Number,8,
Perquimans,37143,Total,Total,2016,Number,3,
Perquimans,37143,Total,Total,2017,Number,2,
Perquimans,37143,Total,Total,2018,Number,8,
Perquimans,37143,Total,Total,2019,Number,16,
Perquimans,37143,Total,Total,2020,Number,10,
Perquimans,37143,Total,Total,2021,Number,9,
Perquimans,37143,Total,Total,2022,Number,21,
Perquimans,37143,Total,Total,2023,Number,12,
Perquimans,37143,Total,Total,2024,Number,23,
Person,37145,Total,Total,2011,Number,92,
Person,37145,Total,Total,2012,Number,97,
Person,37145,Total,Total,2013,Number,86,
Person,37145,Total,Total,2014,Number,88,
Person,37145,Total,Total,2015,Number,113,
Person,37145,Total,Total,2016,Number,112,
Person,37145,Total,Total,2017,Number,119,
Person,37145,Total,Total,2018,Number,100,
Person,37145,Total,Total,2019,Number,125,
Person,37145,Total,Total,2020,Number,138,
Person,37145,Total,Total,2021,Number,126,
Person,37145,Total,Total,2022,Number,107,
Person,37145,Total,Total,2023,Number,98,
Person,37145,Total,Total,2024,Number,103,
Pitt,37147,Total,Total,2011,Number,151,
Pitt,37147,Total,Total,2012,Number,125,
Pitt,37147,Total,Total,2013,Number,142,
Pitt,37147,Total,Total,2014,Number,180,
Pitt,37147,Total,Total,2015,Number,189,
Pitt,37147,Total,Total,2016,Number,195,
Pitt,37147,Total,Total,2017,Number,195,
Pitt,37147,Total,Total,2018,Number,233,
Pitt,37147,Total,Total,2019,Number,242,
Pitt,37147,Total,Total,2020,Number,251,
Pitt,37147,Total,Total,2021,Number,225,
Pitt,37147,Total,Total,2022,Number,201,
Pitt,37147,Total,Total,2023,Number,226,
Pitt,37147,Total,Total,2024,Number,230,
Polk,37149,Total,Total,2011,Number,36,
Polk,37149,Total,Total,2012,Number,42,
Polk,37149,Total,Total,2013,Number,54,
Polk,37149,Total,Total,2014,Number,51,
Polk,37149,Total,Total,2015,Number,55,
Polk,37149,Total,Total,2016,Number,49,
Polk,37149,Total,Total,2017,Number,55,
Polk,37149,Total,Total,2018,Number,51,
Polk,37149,Total,Total,2019,Number,61,
Polk,37149,Total,Total,2020,Number,59,
Polk,37149,Total,Total,2021,Number,53,
Polk,37149,Total,Total,2022,Number,65,
Polk,37149,Total,Total,2023,Number,55,
Polk,37149,Total,Total,2024,Number,62,
Randolph,37151,Total,Total,2011,Number,163,
Randolph,37151,Total,Total,2012,Number,135,
Randolph,37151,Total,Total,2013,Number,159,
Randolph,37151,Total,Total,2014,Number,174,
Randolph,37151,Total,Total,2015,Number,170,
Randolph,37151,Total,Total,2016,Number,146,
Randolph,37151,Total,Total,2017,Number,159,
Randolph,37151,Total,Total,2018,Number,171,
Randolph,37151,Total,Total,2019,Number,198,
Randolph,37151,Total,Total,2020,Number,212,
Randolph,37151,Total,Total,2021,Number,275,
Randolph,37151,Total,Total,2022,Number,281,
Randolph,37151,Total,Total,2023,Number,284,
Randolph,37151,Total,Total,2024,Number,236,
Richmond,37153,Total,Total,2011,Number,41,
Richmond,37153,Total,Total,2012,Number,31,
Richmond,37153,Total,Total,2013,Number,33,
Richmond,37153,Total,Total,2014,Number,44,
Richmond,37153,Total,Total,2015,Number,39,
Richmond,37153,Total,Total,2016,Number,33,
Richmond,37153,Total,Total,2017,Number,35,
Richmond,37153,Total,Total,2018,Number,43,
Richmond,37153,Total,Total,2019,Number,50,
Richmond,37153,Total,Total,2020,Number,90,
Richmond,37153,Total,Total,2021,Number,106,
Richmond,37153,Total,Total,2022,Number,127,
Richmond,37153,Total,Total,2023,Number,142,
Richmond,37153,Total,Total,2024,Number,138,
Robeson,37155,Total,Total,2011,Number,243,
Robeson,37155,Total,Total,2012,Number,379,
Robeson,37155,Total,Total,2013,Number,437,
Robeson,37155,Total,Total,2014,Number,471,
Robeson,37155,Total,Total,2015,Number,506,
Robeson,37155,Total,Total,2016,Number,510,
Robeson,37155,Total,Total,2017,Number,487,
Robeson,37155,Total,Total,2018,Number,426,
Robeson,37155,Total,Total,2019,Number,448,
Robeson,37155,Total,Total,2020,Number,549,
Robeson,37155,Total,Total,2021,Number,558,
Robeson,37155,Total,Total,2022,Number,526,
Robeson,37155,Total,Total,2023,Number,619,
Robeson,37155,Total,Total,2024,Number,563,
Rockingham,37157,Total,Total,2011,Number,188,
Rockingham,37157,Total,Total,2012,Number,195,
Rockingham,37157,Total,Total,2013,Number,201,
Rockingham,37157,Total,Total,2014,Number,220,
Rockingham,37157,Total,Total,2015,Number,225,
Rockingham,37157,Total,Total,2016,Number,227,
Rockingham,37157,Total,Total,2017,Number,254,
Rockingham,37157,Total,Total,2018,Number,230,
Rockingham,37157,Total,Total,2019,Number,190,
Rockingham,37157,Total,Total,2020,Number,233,
Rockingham,37157,Total,Total,2021,Number,225,
Rockingham,37157,Total,Total,2022,Number,229,
Rockingham,37157,Total,Total,2023,Number,237,
Rockingham,37157,Total,Total,2024,Number,234,
Rowan,37159,Total,Total,2011,Number,241,
Rowan,37159,Total,Total,2012,Number,234,
Rowan,37159,Total,Total,2013,Number,166,
Rowan,37159,Total,Total,2014,Number,170,
Rowan,37159,Total,Total,2015,Number,202,
Rowan,37159,Total,Total,2016,Number,195,
Rowan,37159,Total,Total,2017,Number,201,
Rowan,37159,Total,Total,2018,Number,223,
Rowan,37159,Total,Total,2019,Number,235,
Rowan,37159,Total,Total,2020,Number,278,
Rowan,37159,Total,Total,2021,Number,279,
Rowan,37159,Total,Total,2022,Number,257,
Rowan,37159,Total,Total,2023,Number,278,
Rowan,37159,Total,Total,2024,Number,291,
Rutherford,37161,Total,Total,2011,Number,112,
Rutherford,37161,Total,Total,2012,Number,131,
Rutherford,37161,Total,Total,2013,Number,128,
Rutherford,37161,Total,Total,2014,Number,147,
Rutherford,37161,Total,Total,2015,Number,154,
Rutherford,37161,Total,Total,2016,Number,158,
Rutherford,37161,Total,Total,2017,Number,214,
Rutherford,37161,Total,Total,2018,Number,212,
Rutherford,37161,Total,Total,2019,Number,232,
Rutherford,37161,Total,Total,2020,Number,219,
Rutherford,37161,Total,Total,2021,Number,211,
Rutherford,37161,Total,Total,2022,Number,206,
Rutherford,37161,Total,Total,2023,Number,201,
Rutherford,37161,Total,Total,2024,Number,221,
Sampson,37163,Total,Total,2011,Number,164,
Sampson,37163,Total,Total,2012,Number,173,
Sampson,37163,Total,Total,2013,Number,155,
Sampson,37163,Total,Total,2014,Number,172,
Sampson,37163,Total,Total,2015,Number,161,
Sampson,37163,Total,Total,2016,Number,166,
Sampson,37163,Total,Total,2017,Number,150,
Sampson,37163,Total,Total,2018,Number,180,
Sampson,37163,Total,Total,2019,Number,195,
Sampson,37163,Total,Total,2020,Number,155,
Sampson,37163,Total,Total,2021,Number,169,
Sampson,37163,Total,Total,2022,Number,171,
Sampson,37163,Total,Total,2023,Number,142,
Sampson,37163,Total,Total,2024,Number,137,
Scotland,37165,Total,Total,2011,Number,104,
Scotland,37165,Total,Total,2012,Number,77,
Scotland,37165,Total,Total,2013,Number,46,
Scotland,37165,Total,Total,2014,Number,39,
Scotland,37165,Total,Total,2015,Number,35,
Scotland,37165,Total,Total,2016,Number,31,
Scotland,37165,Total,Total,2017,Number,60,
Scotland,37165,Total,Total,2018,Number,83,
Scotland,37165,Total,Total,2019,Number,89,
Scotland,37165,Total,Total,2020,Number,89,
Scotland,37165,Total,Total,2021,Number,126,
Scotland,37165,Total,Total,2022,Number,138,
Scotland,37165,Total,Total,2023,Number,131,
Scotland,37165,Total,Total,2024,Number,93,
Stanly,37167,Total,Total,2011,Number,61,
Stanly,37167,Total,Total,2012,Number,62,
Stanly,37167,Total,Total,2013,Number,49,
Stanly,37167,Total,Total,2014,Number,47,
Stanly,37167,Total,Total,2015,Number,42,
Stanly,37167,Total,Total,2016,Number,44,
Stanly,37167,Total,Total,2017,Number,36,
Stanly,37167,Total,Total,2018,Number,32,
Stanly,37167,Total,Total,2019,Number,50,
Stanly,37167,Total,Total,2020,Number,43,
Stanly,37167,Total,Total,2021,Number,50,
Stanly,37167,Total,Total,2022,Number,47,
Stanly,37167,Total,Total,2023,Number,50,
Stanly,37167,Total,Total,2024,Number,81,
Stokes,37169,Total,Total,2011,Number,99,
Stokes,37169,Total,Total,2012,Number,96,
Stokes,37169,Total,Total,2013,Number,109,
Stokes,37169,Total,Total,2014,Number,107,
Stokes,37169,Total,Total,2015,Number,120,
Stokes,37169,Total,Total,2016,Number,147,
Stokes,37169,Total,Total,2017,Number,162,
Stokes,37169,Total,Total,2018,Number,162,
Stokes,37169,Total,Total,2019,Number,146,
Stokes,37169,Total,Total,2020,Number,157,
Stokes,37169,Total,Total,2021,Number,142,
Stokes,37169,Total,Total,2022,Number,136,
Stokes,37169,Total,Total,2023,Number,127,
Stokes,37169,Total,Total,2024,Number,142,
Surry,37171,Total,Total,2011,Number,77,
Surry,37171,Total,Total,2012,Number,99,
Surry,37171,Total,Total,2013,Number,94,
Surry,37171,Total,Total,2014,Number,112,
Surry,37171,Total,Total,2015,Number,123,
Surry,37171,Total,Total,2016,Number,120,
Surry,37171,Total,Total,2017,Number,125,
Surry,37171,Total,Total,2018,Number,119,
Surry,37171,Total,Total,2019,Number,114,
Surry,37171,Total,Total,2020,Number,159,
Surry,37171,Total,Total,2021,Number,180,
Surry,37171,Total,Total,2022,Number,185,
Surry,37171,Total,Total,2023,Number,162,
Surry,37171,Total,Total,2024,Number,134,
Swain,37173,Total,Total,2011,Number,45,
Swain,37173,Total,Total,2012,Number,68,
Swain,37173,Total,Total,2013,Number,67,
Swain,37173,Total,Total,2014,Number,68,
Swain,37173,Total,Total,2015,Number,74,
Swain,37173,Total,Total,2016,Number,78,
Swain,37173,Total,Total,2017,Number,91,
Swain,37173,Total,Total,2018,Number,76,
Swain,37173,Total,Total,2019,Number,57,
Swain,37173,Total,Total,2020,Number,57,
Swain,37173,Total,Total,2021,Number,69,
Swain,37173,Total,Total,2022,Number,73,
Swain,37173,Total,Total,2023,Number,66,
Swain,37173,Total,Total,2024,Number,56,
Transylvania,37175,Total,Total,2011,Number,35,
Transylvania,37175,Total,Total,2012,Number,48,
Transylvania,37175,Total,Total,2013,Number,64,
Transylvania,37175,Total,Total,2014,Number,52,
Transylvania,37175,Total,Total,2015,Number,59,
Transylvania,37175,Total,Total,2016,Number,75,
Transylvania,37175,Total,Total,2017,Number,91,
Transylvania,37175,Total,Total,2018,Number,65,
Transylvania,37175,Total,Total,2019,Number,66,
Transylvania,37175,Total,Total,2020,Number,61,
Transylvania,37175,Total,Total,2021,Number,72,
Transylvania,37175,Total,Total,2022,Number,72,
Transylvania,37175,Total,Total,2023,Number,68,
Transylvania,37175,Total,Total,2024,Number,61,
Tyrrell,37177,Total,Total,2011,Number,3,
Tyrrell,37177,Total,Total,2012,Number,1,
Tyrrell,37177,Total,Total,2013,Number,1,
Tyrrell,37177,Total,Total,2014,Number,1,
Tyrrell,37177,Total,Total,2015,Number,1,
Tyrrell,37177,Total,Total,2016,Number,7,
Tyrrell,37177,Total,Total,2017,Number,9,
Tyrrell,37177,Total,Total,2018,Number,16,
Tyrrell,37177,Total,Total,2019,Number,12,
Tyrrell,37177,Total,Total,2020,Number,6,
Tyrrell,37177,Total,Total,2021,Number,10,
Tyrrell,37177,Total,Total,2022,Number,9,
Tyrrell,37177,Total,Total,2023,Number,8,
Tyrrell,37177,Total,Total,2024,Number,4,
Union,37179,Total,Total,2011,Number,179,
Union,37179,Total,Total,2012,Number,145,
Union,37179,Total,Total,2013,Number,113,
Union,37179,Total,Total,2014,Number,135,
Union,37179,Total,Total,2015,Number,136,
Union,37179,Total,Total,2016,Number,130,
Union,37179,Total,Total,2017,Number,151,
Union,37179,Total,Total,2018,Number,151,
Union,37179,Total,Total,2019,Number,166,
Union,37179,Total,Total,2020,Number,184,
Union,37179,Total,Total,2021,Number,212,
Union,37179,Total,Total,2022,Number,198,
Union,37179,Total,Total,2023,Number,209,
Union,37179,Total,Total,2024,Number,193,
Vance,37181,Total,Total,2011,Number,86,
Vance,37181,Total,Total,2012,Number,75,
Vance,37181,Total,Total,2013,Number,101,
Vance,37181,Total,Total,2014,Number,101,
Vance,37181,Total,Total,2015,Number,80,
Vance,37181,Total,Total,2016,Number,42,
Vance,37181,Total,Total,2017,Number,56,
Vance,37181,Total,Total,2018,Number,52,
Vance,37181,Total,Total,2019,Number,54,
Vance,37181,Total,Total,2020,Number,55,
Vance,37181,Total,Total,2021,Number,57,
Vance,37181,Total,Total,2022,Number,73,
Vance,37181,Total,Total,2023,Number,71,
Vance,37181,Total,Total,2024,Number,84,
Wake,37183,Total,Total,2011,Number,778,
Wake,37183,Total,Total,2012,Number,849,
Wake,37183,Total,Total,2013,Number,855,
Wake,37183,Total,Total,2014,Number,906,
Wake,37183,Total,Total,2015,Number,933,
Wake,37183,Total,Total,2016,Number,961,
Wake,37183,Total,Total,2017,Number,903,
Wake,37183,Total,Total,2018,Number,775,
Wake,37183,Total,Total,2019,Number,721,
Wake,37183,Total,Total,2020,Number,575,
Wake,37183,Total,Total,2021,Number,535,
Wake,37183,Total,Total,2022,Number,545,
Wake,37183,Total,Total,2023,Number,582,
Wake,37183,Total,Total,2024,Number,571,
Warren,37185,Total,Total,2011,Number,36,
Warren,37185,Total,Total,2012,Number,39,
Warren,37185,Total,Total,2013,Number,33,
Warren,37185,Total,Total,2014,Number,28,
Warren,37185,Total,Total,2015,Number,17,
Warren,37185,Total,Total,2016,Number,12,
Warren,37185,Total,Total,2017,Number,12,
Warren,37185,Total,Total,2018,Number,15,
Warren,37185,Total,Total,2019,Number,10,
Warren,37185,Total,Total,2020,Number,7,
Warren,37185,Total,Total,2021,Number,9,
Warren,37185,Total,Total,2022,Number,5,
Warren,37185,Total,Total,2023,Number,9,
Warren,37185,Total,Total,2024,Number,6,
Washington,37187,Total,Total,2011,Number,16,
Washington,37187,Total,Total,2012,Number,12,
Washington,37187,Total,Total,2013,Number,15,
Washington,37187,Total,Total,2014,Number,17,
Washington,37187,Total,Total,2015,Number,14,
Washington,37187,Total,Total,2016,Number,11,
Washington,37187,Total,Total,2017,Number,14,
Washington,37187,Total,Total,2018,Number,28,
Washington,37187,Total,Total,2019,Number,29,
Washington,37187,Total,Total,2020,Number,19,
Washington,37187,Total,Total,2021,Number,34,
Washington,37187,Total,Total,2022,Number,36,
Washington,37187,Total,Total,2023,Number,29,
Washington,37187,Total,Total,2024,Number,27,
Watauga,37189,Total,Total,2011,Number,51,
Watauga,37189,Total,Total,2012,Number,40,
Watauga,37189,Total,Total,2013,Number,35,
Watauga,37189,Total,Total,2014,Number,64,
Watauga,37189,Total,Total,2015,Number,76,
Watauga,37189,Total,Total,2016,Number,73,
Watauga,37189,Total,Total,2017,Number,85,
Watauga,37189,Total,Total,2018,Number,80,
Watauga,37189,Total,Total,2019,Number,85,
Watauga,37189,Total,Total,2020,Number,95,
Watauga,37189,Total,Total,2021,Number,113,
Watauga,37189,Total,Total,2022,Number,107,
Watauga,37189,Total,Total,2023,Number,90,
Watauga,37189,Total,Total,2024,Number,80,
Wayne,37191,Total,Total,2011,Number,119,
Wayne,37191,Total,Total,2012,Number,137,
Wayne,37191,Total,Total,2013,Number,110,
Wayne,37191,Total,Total,2014,Number,109,
Wayne,37191,Total,Total,2015,Number,128,
Wayne,37191,Total,Total,2016,Number,180,
Wayne,37191,Total,Total,2017,Number,195,
Wayne,37191,Total,Total,2018,Number,173,
Wayne,37191,Total,Total,2019,Number,130,
Wayne,37191,Total,Total,2020,Number,109,
Wayne,37191,Total,Total,2021,Number,90,
Wayne,37191,Total,Total,2022,Number,82,
Wayne,37191,Total,Total,2023,Number,94,
Wayne,37191,Total,Total,2024,Number,100,
Wilkes,37193,Total,Total,2011,Number,216,
Wilkes,37193,Total,Total,2012,Number,191,
Wilkes,37193,Total,Total,2013,Number,189,
Wilkes,37193,Total,Total,2014,Number,221,
Wilkes,37193,Total,Total,2015,Number,263,
Wilkes,37193,Total,Total,2016,Number,293,
Wilkes,37193,Total,Total,2017,Number,321,
Wilkes,37193,Total,Total,2018,Number,355,
Wilkes,37193,Total,Total,2019,Number,329,
Wilkes,37193,Total,Total,2020,Number,304,
Wilkes,37193,Total,Total,2021,Number,295,
Wilkes,37193,Total,Total,2022,Number,289,
Wilkes,37193,Total,Total,2023,Number,286,
Wilkes,37193,Total,Total,2024,Number,281,
Wilson,37195,Total,Total,2011,Number,98,
Wilson,37195,Total,Total,2012,Number,79,
Wilson,37195,Total,Total,2013,Number,69,
Wilson,37195,Total,Total,2014,Number,70,
Wilson,37195,Total,Total,2015,Number,85,
Wilson,37195,Total,Total,2016,Number,78,
Wilson,37195,Total,Total,2017,Number,44,
Wilson,37195,Total,Total,2018,Number,29,
Wilson,37195,Total,Total,2019,Number,27,
Wilson,37195,Total,Total,2020,Number,33,
Wilson,37195,Total,Total,2021,Number,35,
Wilson,37195,Total,Total,2022,Number,51,
Wilson,37195,Total,Total,2023,Number,59,
Wilson,37195,Total,Total,2024,Number,47,
Yadkin,37197,Total,Total,2011,Number,102,
Yadkin,37197,Total,Total,2012,Number,99,
Yadkin,37197,Total,Total,2013,Number,102,
Yadkin,37197,Total,Total,2014,Number,104,
Yadkin,37197,Total,Total,2015,Number,85,
Yadkin,37197,Total,Total,2016,Number,70,
Yadkin,37197,Total,Total,2017,Number,80,
Yadkin,37197,Total,Total,2018,Number,91,
Yadkin,37197,Total,Total,2019,Number,111,
Yadkin,37197,Total,Total,2020,Number,106,
Yadkin,37197,Total,Total,2021,Number,109,
Yadkin,37197,Total,Total,2022,Number,94,
Yadkin,37197,Total,Total,2023,Number,90,
Yadkin,37197,Total,Total,2024,Number,79,
Yancey,37199,Total,Total,2011,Number,62,
Yancey,37199,Total,Total,2012,Number,53,
Yancey,37199,Total,Total,2013,Number,42,
Yancey,37199,Total,Total,2014,Number,45,
Yancey,37199,Total,Total,2015,Number,42,
Yancey,37199,Total,Total,2016,Number,38,
Yancey,37199,Total,Total,2017,Number,38,
Yancey,37199,Total,Total,2018,Number,54,
Yancey,37199,Total,Total,2019,Number,50,
Yancey,37199,Total,Total,2020,Number,48,
Yancey,37199,Total,Total,2021,Number,50,
Yancey,37199,Total,Total,2022,Number,49,
Yancey,37199,Total,Total,2023,Number,44,
Yancey,37199,Total,Total,2024,Number,40,
