Location,LocationID,FilterCategory,DataGroups,TimeFrame,DataFormat,Data,Unit
Stanly,37167,Total,Total,2014,Percent,,
Stanly,37167,Total,Total,2015,Percent,6.2,%
Stanly,37167,Total,Total,2016,Percent,38.1,%
Stanly,37167,Total,Total,2017,Percent,9.1,%
Stanly,37167,Total,Total,2018,Percent,11.1,%
Stanly,37167,Total,Total,2019,Percent,14.3,%
Stanly,37167,Total,Total,2020,Percent,27.3,%
Stanly,37167,Total,Total,2021,Percent,47.8,%
Stanly,37167,Total,Total,2022,Percent,27.3,%
Stanly,37167,Total,Total,2023,Percent,40.6,%
Stokes,37169,Total,Total,2011,Percent,30.6,%
Stokes,37169,Total,Total,2012,Percent,13.9,%
Stokes,37169,Total,Total,2013,Percent,16.3,%
Stokes,37169,Total,Total,2014,Percent,2.6,%
Stokes,37169,Total,Total,2015,Percent,19.4,%
Stokes,37169,Total,Total,2016,Percent,11.8,%
Stokes,37169,Total,Total,2017,Percent,16.2,%
Stokes,37169,Total,Total,2018,Percent,25,%
Stokes,37169,Total,Total,2019,Percent,38.6,%
Stokes,37169,Total,Total,2020,Percent,20,%
Stokes,37169,Total,Total,2021,Percent,38.5,%
Stokes,37169,Total,Total,2022,Percent,32.5,%
Stokes,37169,Total,Total,2023,Percent,22.5,%
Surry,37171,Total,Total,2011,Percent,32.4,%
Surry,37171,Total,Total,2012,Percent,27.6,%
Surry,37171,Total,Total,2013,Percent,45.2,%
Surry,37171,Total,Total,2014,Percent,24.3,%
Surry,37171,Total,Total,2015,Percent,18.2,%
Surry,37171,Total,Total,2016,Percent,24.1,%
Surry,37171,Total,Total,2017,Percent,42.9,%
Surry,37171,Total,Total,2018,Percent,9.7,%
Surry,37171,Total,Total,2019,Percent,45.2,%
Surry,37171,Total,Total,2020,Percent,29.3,%
Surry,37171,Total,Total,2021,Percent,20.8,%
Surry,37171,Total,Total,2022,Percent,53.4,%
Surry,37171,Total,Total,2023,Percent,37.2,%
Swain,37173,Total,Total,2011,Percent,15.4,%
Swain,37173,Total,Total,2012,Percent,28.9,%
Swain,37173,Total,Total,2013,Percent,26.9,%
Swain,37173,Total,Total,2014,Percent,20,%
Swain,37173,Total,Total,2015,Percent,44.4,%
Swain,37173,Total,Total,2016,Percent,25.8,%
Swain,37173,Total,Total,2017,Percent,41.4,%
Swain,37173,Total,Total,2018,Percent,25,%
Swain,37173,Total,Total,2019,Percent,33.3,%
Swain,37173,Total,Total,2020,Percent,50,%
Swain,37173,Total,Total,2021,Percent,65.4,%
Swain,37173,Total,Total,2022,Percent,68.4,%
Swain,37173,Total,Total,2023,Percent,,
Transylvania,37175,Total,Total,2011,Percent,7.1,%
Transylvania,37175,Total,Total,2012,Percent,9.4,%
Transylvania,37175,Total,Total,2013,Percent,7.4,%
Transylvania,37175,Total,Total,2014,Percent,7.1,%
Transylvania,37175,Total,Total,2015,Percent,33.3,%
Transylvania,37175,Total,Total,2016,Percent,13.9,%
Transylvania,37175,Total,Total,2017,Percent,20.5,%
Transylvania,37175,Total,Total,2018,Percent,33.3,%
Transylvania,37175,Total,Total,2019,Percent,30.8,%
Transylvania,37175,Total,Total,2020,Percent,43.8,%
Transylvania,37175,Total,Total,2021,Percent,34.6,%
Transylvania,37175,Total,Total,2022,Percent,46.2,%
Transylvania,37175,Total,Total,2023,Percent,50,%
Tyrrell,37177,Total,Total,2011,Percent,,
Tyrrell,37177,Total,Total,2012,Percent,,
Tyrrell,37177,Total,Total,2013,Percent,100,%
Tyrrell,37177,Total,Total,2014,Percent,,
Tyrrell,37177,Total,Total,2015,Percent,,
Tyrrell,37177,Total,Total,2016,Percent,,
Tyrrell,37177,Total,Total,2017,Percent,100,%
Tyrrell,37177,Total,Total,2018,Percent,11.1,%
Tyrrell,37177,Total,Total,2019,Percent,,
Tyrrell,37177,Total,Total,2020,Percent,,
Tyrrell,37177,Total,Total,2021,Percent,33.3,%
Tyrrell,37177,Total,Total,2022,Percent,,
Tyrrell,37177,Total,Total,2023,Percent,,
Union,37179,Total,Total,2011,Percent,10.3,%
Union,37179,Total,Total,2012,Percent,12.7,%
Union,37179,Total,Total,2013,Percent,,
Union,37179,Total,Total,2014,Percent,11.1,%
Union,37179,Total,Total,2015,Percent,13.4,%
Union,37179,Total,Total,2016,Percent,30,%
Union,37179,Total,Total,2017,Percent,28.8,%
Union,37179,Total,Total,2018,Percent,36.7,%
Union,37179,Total,Total,2019,Percent,36.2,%
Union,37179,Total,Total,2020,Percent,31.9,%
Union,37179,Total,Total,2021,Percent,34.2,%
Union,37179,Total,Total,2022,Percent,27,%
Union,37179,Total,Total,2023,Percent,27.8,%
Vance,37181,Total,Total,2011,Percent,50,%
Vance,37181,Total,Total,2012,Percent,10,%
Vance,37181,Total,Total,2013,Percent,17.1,%
Vance,37181,Total,Total,2014,Percent,33.3,%
Vance,37181,Total,Total,2015,Percent,27.8,%
Vance,37181,Total,Total,2016,Percent,20,%
Vance,37181,Total,Total,2017,Percent,65.4,%
Vance,37181,Total,Total,2018,Percent,30.8,%
Vance,37181,Total,Total,2019,Percent,61.5,%
Vance,37181,Total,Total,2020,Percent,75,%
Vance,37181,Total,Total,2021,Percent,47.1,%
Vance,37181,Total,Total,2022,Percent,31.8,%
Vance,37181,Total,Total,2023,Percent,,
Wake,37183,Total,Total,2011,Percent,36.2,%
Wake,37183,Total,Total,2012,Percent,45,%
Wake,37183,Total,Total,2013,Percent,42.6,%
Wake,37183,Total,Total,2014,Percent,53.6,%
Wake,37183,Total,Total,2015,Percent,50.3,%
Wake,37183,Total,Total,2016,Percent,53.4,%
Wake,37183,Total,Total,2017,Percent,59.3,%
Wake,37183,Total,Total,2018,Percent,40,%
Wake,37183,Total,Total,2019,Percent,46.1,%
Wake,37183,Total,Total,2020,Percent,47.4,%
Wake,37183,Total,Total,2021,Percent,49.7,%
Wake,37183,Total,Total,2022,Percent,40.9,%
Wake,37183,Total,Total,2023,Percent,36.6,%
Warren,37185,Total,Total,2011,Percent,10.5,%
Warren,37185,Total,Total,2012,Percent,46.2,%
Warren,37185,Total,Total,2013,Percent,14.3,%
Warren,37185,Total,Total,2014,Percent,18.2,%
Warren,37185,Total,Total,2015,Percent,20,%
Warren,37185,Total,Total,2016,Percent,,
Warren,37185,Total,Total,2017,Percent,,
Warren,37185,Total,Total,2018,Percent,16.7,%
Warren,37185,Total,Total,2019,Percent,,
Warren,37185,Total,Total,2020,Percent,,
Warren,37185,Total,Total,2021,Percent,,
Warren,37185,Total,Total,2022,Percent,,
Warren,37185,Total,Total,2023,Percent,,
Washington,37187,Total,Total,2011,Percent,45.5,%
Washington,37187,Total,Total,2012,Percent,0,%
Washington,37187,Total,Total,2013,Percent,60,%
Washington,37187,Total,Total,2014,Percent,100,%
Washington,37187,Total,Total,2015,Percent,50,%
Washington,37187,Total,Total,2016,Percent,,
Washington,37187,Total,Total,2017,Percent,33.3,%
Washington,37187,Total,Total,2018,Percent,17.6,%
Washington,37187,Total,Total,2019,Percent,,
Washington,37187,Total,Total,2020,Percent,22.2,%
Washington,37187,Total,Total,2021,Percent,44.4,%
Washington,37187,Total,Total,2022,Percent,10.5,%
Washington,37187,Total,Total,2023,Percent,,
Watauga,37189,Total,Total,2011,Percent,6.7,%
Watauga,37189,Total,Total,2012,Percent,29.4,%
Watauga,37189,Total,Total,2013,Percent,30,%
Watauga,37189,Total,Total,2014,Percent,30.6,%
Watauga,37189,Total,Total,2015,Percent,32.1,%
Watauga,37189,Total,Total,2016,Percent,4.8,%
Watauga,37189,Total,Total,2017,Percent,5,%
Watauga,37189,Total,Total,2018,Percent,30.8,%
Watauga,37189,Total,Total,2019,Percent,30.8,%
Watauga,37189,Total,Total,2020,Percent,18.5,%
Watauga,37189,Total,Total,2021,Percent,21.4,%
Watauga,37189,Total,Total,2022,Percent,27.6,%
Watauga,37189,Total,Total,2023,Percent,27.2,%
Wayne,37191,Total,Total,2011,Percent,14.7,%
Wayne,37191,Total,Total,2012,Percent,33.3,%
Wayne,37191,Total,Total,2013,Percent,36.8,%
Wayne,37191,Total,Total,2014,Percent,14.9,%
Wayne,37191,Total,Total,2015,Percent,8.3,%
Wayne,37191,Total,Total,2016,Percent,25.2,%
Wayne,37191,Total,Total,2017,Percent,45.8,%
Wayne,37191,Total,Total,2018,Percent,43.1,%
Wayne,37191,Total,Total,2019,Percent,40.7,%
Wayne,37191,Total,Total,2020,Percent,62.5,%
Wayne,37191,Total,Total,2021,Percent,26.7,%
Wayne,37191,Total,Total,2022,Percent,62.5,%
Wayne,37191,Total,Total,2023,Percent,42.2,%
Wilkes,37193,Total,Total,2011,Percent,24.3,%
Wilkes,37193,Total,Total,2012,Percent,26.4,%
Wilkes,37193,Total,Total,2013,Percent,48.7,%
Wilkes,37193,Total,Total,2014,Percent,26.6,%
Wilkes,37193,Total,Total,2015,Percent,38.5,%
Wilkes,37193,Total,Total,2016,Percent,34.2,%
Wilkes,37193,Total,Total,2017,Percent,39.8,%
Wilkes,37193,Total,Total,2018,Percent,42.6,%
Wilkes,37193,Total,Total,2019,Percent,52.4,%
Wilkes,37193,Total,Total,2020,Percent,51.4,%
Wilkes,37193,Total,Total,2021,Percent,38.8,%
Wilkes,37193,Total,Total,2022,Percent,40.5,%
Wilkes,37193,Total,Total,2023,Percent,58.9,%
Wilson,37195,Total,Total,2011,Percent,42.9,%
Wilson,37195,Total,Total,2012,Percent,26.1,%
Wilson,37195,Total,Total,2013,Percent,33.3,%
Wilson,37195,Total,Total,2014,Percent,38.9,%
Wilson,37195,Total,Total,2015,Percent,17.6,%
Wilson,37195,Total,Total,2016,Percent,26.3,%
Wilson,37195,Total,Total,2017,Percent,,
Wilson,37195,Total,Total,2018,Percent,12.5,%
Wilson,37195,Total,Total,2019,Percent,35.7,%
Wilson,37195,Total,Total,2020,Percent,46.7,%
Wilson,37195,Total,Total,2021,Percent,22.2,%
Wilson,37195,Total,Total,2022,Percent,17.2,%
Wilson,37195,Total,Total,2023,Percent,20.6,%
Yadkin,37197,Total,Total,2011,Percent,17.4,%
Yadkin,37197,Total,Total,2012,Percent,41.7,%
Yadkin,37197,Total,Total,2013,Percent,30.8,%
Yadkin,37197,Total,Total,2014,Percent,47.6,%
Yadkin,37197,Total,Total,2015,Percent,28.6,%
Yadkin,37197,Total,Total,2016,Percent,,
Yadkin,37197,Total,Total,2017,Percent,33.3,%
Yadkin,37197,Total,Total,2018,Percent,42.2,%
Yadkin,37197,Total,Total,2019,Percent,53.2,%
Yadkin,37197,Total,Total,2020,Percent,58.3,%
Yadkin,37197,Total,Total,2021,Percent,51.5,%
Yadkin,37197,Total,Total,2022,Percent,23.5,%
Yadkin,37197,Total,Total,2023,Percent,,
Yancey,37199,Total,Total,2011,Percent,23.8,%
Yancey,37199,Total,Total,2012,Percent,57.1,%
Yancey,37199,Total,Total,2013,Percent,54.5,%
Yancey,37199,Total,Total,2014,Percent,23.1,%
Yancey,37199,Total,Total,2015,Percent,26.7,%
Yancey,37199,Total,Total,2016,Percent,10,%
Yancey,37199,Total,Total,2017,Percent,0,%
Yancey,37199,Total,Total,2018,Percent,39.3,%
Yancey,37199,Total,Total,2019,Percent,22.2,%
Yancey,37199,Total,Total,2020,Percent,56.2,%
Yancey,37199,Total,Total,2021,Percent,26.7,%
Yancey,37199,Total,Total,2022,Percent,14.3,%
Yancey,37199,Total,Total,2023,Percent,55.7,%
